"FID_","FIPSSTCO","TRT2000","STFID","OID_","SCTRACTW","FIPSPLACEW","CENSUSPLW","SCTRACTR","FIPSPLACER","CENSUCPLR","TRACTTOTRA","STFID_1","ID_ID","Distance"
,"51059","490500","51059490500",168,51059471200.0000,48376,772,51059490500.0000,99999,9999,10,"51059490500",73948.000000,0.006976
,"51059","421000","51059421000",462,51059471200.0000,79952,1252,51059421000.0000,29552,499,4,"51059421000",73954.000000,0.001484
,"51059","431600","51059431600",482,51059471200.0000,79952,1252,51059431600.0000,74592,1150,10,"51059431600",73955.000000,0.003581
,"51059","491800","51059491800",595,51059471200.0000,79952,1252,51059491800.0000,14744,218,20,"51059491800",73956.000000,0.011898
,"51059","491500","51059491500",174,51059471200.0000,48376,772,51059491500.0000,14744,218,15,"51059491500",73957.000000,0.006646
,"51061","990701","51061990701",607,51059471200.0000,79952,1252,51061990701.0000,99999,9999,10,"51061990701",73960.000000,0.037263
,"51061","990201","51061990201",182,51059471200.0000,48376,772,51061990201.0000,99999,9999,10,"51061990201",74000.000000,0.060689
,"51107","610800","51107610800",193,51059471200.0000,48376,772,51107610800.0000,99999,9999,10,"51107610800",74057.000000,0.071338
,"51061","990702","51061990702",186,51059471200.0000,48376,772,51061990702.0000,66512,1020,4,"51061990702",74264.000000,0.006762
,"51061","990301","51061990301",183,51059471200.0000,48376,772,51061990301.0000,99999,9999,15,"51061990301",74342.000000,0.021800
,"51061","990402","51061990402",184,51059471200.0000,48376,772,51061990402.0000,99999,9999,10,"51061990402",74392.000000,0.029484
,"51061","990401","51061990401",604,51059471200.0000,79952,1252,51061990401.0000,99999,9999,4,"51061990401",74421.000000,0.020492
,"51061","990302","51061990302",603,51059471200.0000,79952,1252,51061990302.0000,83136,1295,10,"51061990302",74498.000000,0.008608
,"51061","990100","51061990100",1104,51059460400.0000,79952,1252,51061990100.0000,78192,1225,4,"51061990100",74502.000000,0.039427
,"51061","990202","51061990202",601,51059471200.0000,79952,1252,51061990202.0000,99999,9999,15,"51061990202",74636.000000,0.033716
,"51061","990403","51061990403",185,51059471200.0000,48376,772,51061990403.0000,99999,9999,4,"51061990403",74691.000000,0.028109
,"51069","050100","51069050100",1343,51059460500.0000,23984,423,51069050100.0000,99999,9999,4,"51069050100",76351.000000,0.009470
,"51069","050500","51069050500",608,51059471200.0000,79952,1252,51069050500.0000,99999,9999,10,"51069050500",76434.000000,0.005192
,"51069","051100","51069051100",2949,51059480200.0000,79952,1252,51069051100.0000,99999,9999,10,"51069051100",76556.000000,0.006817
,"51069","050600","51069050600",1344,51059460500.0000,23984,423,51069050600.0000,99999,9999,4,"51069050600",76681.000000,0.041863
,"51069","050800","51069050800",1876,51059460500.0000,79952,1252,51069050800.0000,99999,9999,4,"51069050800",76732.000000,0.005241
,"51069","050300","51069050300",2946,51059480200.0000,79952,1252,51069050300.0000,99999,9999,10,"51069050300",76856.000000,0.034626
,"51069","051000","51069051000",1110,51059460400.0000,79952,1252,51069051000.0000,99999,9999,10,"51069051000",77008.000000,0.016150
,"51075","400200","51075400200",1878,51059460500.0000,79952,1252,51075400200.0000,99999,9999,4,"51075400200",78135.000000,0.036693
,"51075","400100","51075400100",2950,51059480200.0000,79952,1252,51075400100.0000,99999,9999,4,"51075400100",78274.000000,0.024086
,"51085","320802","51085320802",1879,51059460500.0000,79952,1252,51085320802.0000,99999,9999,10,"51085320802",80677.000000,0.022939
,"51600","300400","51600300400",246,51059471200.0000,48376,772,51600300400.0000,26496,460,15,"51600300400",81183.000000,0.004766
,"51600","300100","51600300100",716,51059471200.0000,79952,1252,51600300100.0000,26496,460,10,"51600300100",81184.000000,0.003510
,"51600","300200","51600300200",244,51059471200.0000,48376,772,51600300200.0000,26496,460,10,"51600300200",81196.000000,0.001163
,"51600","300500","51600300500",247,51059471200.0000,48376,772,51600300500.0000,26496,460,10,"51600300500",81226.000000,0.004302
,"51059","440500","51059440500",496,51059471200.0000,79952,1252,51059440500.0000,99999,9999,45,"51059440500",81231.000000,0.012703
,"51600","300300","51600300300",245,51059471200.0000,48376,772,51600300300.0000,26496,460,20,"51600300300",81233.000000,0.008875
,"51610","500200","51610500200",249,51059471200.0000,48376,772,51610500200.0000,27200,470,15,"51610500200",81316.000000,0.005021
,"51610","500300","51610500300",722,51059471200.0000,79952,1252,51610500300.0000,27200,470,4,"51610500300",81343.000000,0.002200
,"51610","500100","51610500100",248,51059471200.0000,48376,772,51610500100.0000,27200,470,4,"51610500100",81378.000000,0.003683
,"51630","000500","51630000500",3127,51059480200.0000,79952,1252,51630000500.0000,29744,505,4,"51630000500",81474.000000,0.001608
,"51630","000100","51630000100",2017,51059460500.0000,79952,1252,51630000100.0000,29744,505,4,"51630000100",81522.000000,0.002239
,"51630","000300","51630000300",3126,51059480200.0000,79952,1252,51630000300.0000,29744,505,4,"51630000300",81584.000000,0.000890
,"51630","000400","51630000400",2019,51059460500.0000,79952,1252,51630000400.0000,29744,505,10,"51630000400",81620.000000,0.001319
,"51630","000200","51630000200",2018,51059460500.0000,79952,1252,51630000200.0000,29744,505,10,"51630000200",81681.000000,0.005617
,"51650","011100","51650011100",2020,51059460500.0000,79952,1252,51650011100.0000,35000,590,4,"51650011100",82294.000000,0.010053
,"51650","010308","51650010308",3128,51059480200.0000,79952,1252,51650010308.0000,35000,590,10,"51650010308",82405.000000,0.007940
," "," "," ",0,0.000000,0,0,0.000000,0,0,0," ",84529.000000,0.008214
,"24033","805601","24033805601",397,51059471200.0000,79952,1252,24033805601.0000,45525,540,15,"24033805601",90024.000000,0.002681
,"24033","805202","24033805202",396,51059471200.0000,79952,1252,24033805202.0000,16875,189,4,"24033805202",90038.000000,0.003598
,"24033","805700","24033805700",1617,51059460500.0000,79952,1252,24033805700.0000,45525,540,4,"24033805700",90059.000000,0.005533
,"24033","806000","24033806000",1619,51059460500.0000,79952,1252,24033806000.0000,41250,510,10,"24033806000",90097.000000,0.004467
,"24033","805201","24033805201",2616,51059480200.0000,79952,1252,24033805201.0000,16875,189,15,"24033805201",90100.000000,0.004458
,"24033","804900","24033804900",2615,51059480200.0000,79952,1252,24033804900.0000,16875,189,4,"24033804900",90115.000000,0.003298
,"24033","804800","24033804800",2614,51059480200.0000,79952,1252,24033804800.0000,54275,650,10,"24033804800",90127.000000,0.001991
,"24033","806100","24033806100",2622,51059480200.0000,79952,1252,24033806100.0000,41250,510,4,"24033806100",90146.000000,0.003233
,"24033","807000","24033807000",1622,51059460500.0000,79952,1252,24033807000.0000,18750,220,4,"24033807000",90176.000000,0.000264
,"24033","806400","24033806400",2624,51059480200.0000,79952,1252,24033806400.0000,400,8,4,"24033806400",90205.000000,0.008047
,"24033","806703","24033806703",2052,51059480200.0000,48376,772,24033806703.0000,34775,435,20,"24033806703",90232.000000,0.006720
,"24033","806800","24033806800",402,51059471200.0000,79952,1252,24033806800.0000,6925,60,4,"24033806800",90240.000000,0.006321
,"24033","806300","24033806300",900,51059460400.0000,79952,1252,24033806300.0000,25425,305,4,"24033806300",90248.000000,0.003888
,"24033","806200","24033806200",398,51059471200.0000,79952,1252,24033806200.0000,41250,510,20,"24033806200",90274.000000,0.006637
,"24033","806501","24033806501",399,51059471200.0000,79952,1252,24033806501.0000,66635,837,10,"24033806501",90280.000000,0.004124
,"24033","807102","24033807102",403,51059471200.0000,79952,1252,24033807102.0000,66635,837,4,"24033807102",90281.000000,0.009363
,"24033","804002","24033804002",2607,51059480200.0000,79952,1252,24033804002.0000,7850,75,4,"24033804002",90306.000000,0.001340
,"24033","804400","24033804400",2612,51059480200.0000,79952,1252,24033804400.0000,18850,225,4,"24033804400",90323.000000,0.004870
,"24033","804300","24033804300",2611,51059480200.0000,79952,1252,24033804300.0000,99999,9999,10,"24033804300",90337.000000,0.000876
,"24033","804001","24033804001",1615,51059460500.0000,79952,1252,24033804001.0000,7850,75,10,"24033804001",90405.000000,0.004124
,"24033","806708","24033806708",400,51059471200.0000,79952,1252,24033806708.0000,34775,435,4,"24033806708",90454.000000,0.005660
,"24033","806706","24033806706",901,51059460400.0000,79952,1252,24033806706.0000,99999,9999,4,"24033806706",90462.000000,0.003857
,"24033","806710","24033806710",401,51059471200.0000,79952,1252,24033806710.0000,34775,435,4,"24033806710",90466.000000,0.005876
,"24033","806711","24033806711",902,51059460400.0000,79952,1252,24033806711.0000,33812,414,15,"24033806711",90470.000000,0.007110
,"24033","804102","24033804102",394,51059471200.0000,79952,1252,24033804102.0000,45400,535,4,"24033804102",90488.000000,0.004982
,"24033","803612","24033803612",2605,51059480200.0000,79952,1252,24033803612.0000,55400,664,10,"24033803612",90496.000000,0.003065
,"24033","803700","24033803700",897,51059460400.0000,79952,1252,24033803700.0000,45400,535,4,"24033803700",90497.000000,0.004558
,"24033","803610","24033803610",2604,51059480200.0000,79952,1252,24033803610.0000,55400,664,20,"24033803610",90527.000000,0.009668
,"24033","803608","24033803608",2050,51059480200.0000,48376,772,24033803608.0000,45612,542,4,"24033803608",90605.000000,0.008885
,"24033","807304","24033807304",2637,51059480200.0000,79952,1252,24033807304.0000,38850,493,4,"24033807304",91226.000000,0.003588
,"24033","807406","24033807406",2640,51059480200.0000,79952,1252,24033807406.0000,6400,53,15,"24033807406",91244.000000,0.000602
,"24033","807301","24033807301",2636,51059480200.0000,79952,1252,24033807301.0000,99999,9999,15,"24033807301",91293.000000,0.009519
,"24033","807407","24033807407",404,51059471200.0000,79952,1252,24033807407.0000,12350,119,10,"24033807407",91313.000000,0.006664
,"24033","807404","24033807404",2638,51059480200.0000,79952,1252,24033807404.0000,6400,53,4,"24033807404",91344.000000,0.001425
,"24033","807408","24033807408",1624,51059460500.0000,79952,1252,24033807408.0000,99999,9999,10,"24033807408",91449.000000,0.017118
,"24033","806712","24033806712",2053,51059480200.0000,48376,772,24033806712.0000,34775,435,4,"24033806712",91529.000000,0.007169
,"24033","805602","24033805602",2618,51059480200.0000,79952,1252,24033805602.0000,45525,540,10,"24033805602",91766.000000,0.004043
,"24033","805101","24033805101",68,51059471200.0000,48376,772,24033805101.0000,16875,189,10,"24033805101",91890.000000,0.007631
,"24033","804101","24033804101",393,51059471200.0000,79952,1252,24033804101.0000,16550,175,4,"24033804101",91901.000000,0.003831
,"24033","803613","24033803613",1614,51059460500.0000,79952,1252,24033803613.0000,55400,664,10,"24033803613",92013.000000,0.005455
,"24033","803803","24033803803",2606,51059480200.0000,79952,1252,24033803803.0000,86525,1053,15,"24033803803",92013.000000,0.005606
,"24033","805802","24033805802",1618,51059460500.0000,79952,1252,24033805802.0000,16875,189,10,"24033805802",92048.000000,0.004343
,"24033","807405","24033807405",2639,51059480200.0000,79952,1252,24033807405.0000,6400,53,20,"24033807405",92052.000000,0.010465
,"24033","805901","24033805901",2051,51059480200.0000,48376,772,24033805901.0000,41250,510,20,"24033805901",92100.000000,0.007826
,"24033","806900","24033806900",1621,51059460500.0000,79952,1252,24033806900.0000,18750,220,4,"24033806900",92176.000000,0.005620
,"24033","805905","24033805905",2621,51059480200.0000,79952,1252,24033805905.0000,400,8,15,"24033805905",92345.000000,0.003845
,"24033","807200","24033807200",2635,51059480200.0000,79952,1252,24033807200.0000,18750,220,25,"24033807200",92416.000000,0.004948
,"24033","807305","24033807305",903,51059460400.0000,79952,1252,24033807305.0000,400,8,10,"24033807305",92454.000000,0.002506
,"24033","803607","24033803607",392,51059471200.0000,79952,1252,24033803607.0000,45612,542,10,"24033803607",92482.000000,0.003704
,"24033","804200","24033804200",395,51059471200.0000,79952,1252,24033804200.0000,16550,175,4,"24033804200",92484.000000,0.007716
,"24035","810800","24035810800",2642,51059480200.0000,79952,1252,24035810800.0000,75025,930,4,"24035810800",92526.000000,0.006213
,"24035","810900","24035810900",904,51059460400.0000,79952,1252,24035810900.0000,99999,9999,15,"24035810900",92703.000000,0.017104
,"24035","811000","24035811000",405,51059471200.0000,79952,1252,24035811000.0000,16125,169,10,"24035811000",92737.000000,0.029016
,"24037","995100","24037995100",1625,51059460500.0000,79952,1252,24037995100.0000,99999,9999,4,"24037995100",93621.000000,0.004537
,"24037","995200","24037995200",2647,51059480200.0000,79952,1252,24037995200.0000,99999,9999,20,"24037995200",93741.000000,0.003736
,"24037","995400","24037995400",2648,51059480200.0000,79952,1252,24037995400.0000,99999,9999,10,"24037995400",94098.000000,0.039293
,"24037","995500","24037995500",406,51059471200.0000,79952,1252,24037995500.0000,99999,9999,4,"24037995500",94584.000000,0.000665
,"24037","995000","24037995000",2644,51059480200.0000,79952,1252,24037995000.0000,33850,416,4,"24037995000",94943.000000,0.004151
,"24043","011500","24043011500",408,51059471200.0000,79952,1252,24043011500.0000,99999,9999,10,"24043011500",97142.000000,0.027030
,"24043","000900","24043000900",407,51059471200.0000,79952,1252,24043000900.0000,36075,450,4,"24043000900",97690.000000,0.010622
,"24043","000301","24043000301",1626,51059460500.0000,79952,1252,24043000301.0000,36075,450,10,"24043000301",98724.000000,0.002781
,"24043","011301","24043011301",905,51059460400.0000,79952,1252,24043011301.0000,72900,905,4,"24043011301",98748.000000,0.005153
,"51033","990300","51033990300",1684,51059460500.0000,79952,1252,51033990300.0000,8888,130,4,"51033990300",101899.000000,0.007331
,"51033","990500","51033990500",943,51059460400.0000,79952,1252,51033990500.0000,99999,9999,4,"51033990500",101932.000000,0.008275
,"51033","990200","51033990200",2724,51059480200.0000,79952,1252,51033990200.0000,99999,9999,4,"51033990200",102022.000000,0.074301
,"51041","100915","51041100915",2727,51059480200.0000,79952,1252,51041100915.0000,99999,9999,4,"51041100915",103910.000000,0.006640
,"51041","100805","51041100805",2726,51059480200.0000,79952,1252,51041100805.0000,99999,9999,4,"51041100805",104021.000000,0.006619
,"51043","010200","51043010200",86,51059471200.0000,48376,772,51043010200.0000,8984,135,4,"51043010200",104697.000000,0.010828
,"51043","010300","51043010300",449,51059471200.0000,79952,1252,51043010300.0000,99999,9999,4,"51043010300",104845.000000,0.053838
,"51043","010100","51043010100",944,51059460400.0000,79952,1252,51043010100.0000,6968,90,4,"51043010100",104897.000000,0.007303
,"51047","990400","51047990400",1688,51059460500.0000,79952,1252,51047990400.0000,20752,355,4,"51047990400",105529.000000,0.029791
,"51047","990100","51047990100",87,51059471200.0000,48376,772,51047990100.0000,99999,9999,10,"51047990100",105750.000000,0.000383
,"51047","990200","51047990200",2731,51059480200.0000,79952,1252,51047990200.0000,20752,355,10,"51047990200",105751.000000,0.010121
